GEO_ID,NAME,DP05_0001E,DP05_0046E,Percent Chinese
0500000US25021,"Norfolk County, Massachusetts",363635,40490,11.13479176
0500000US25023,"Plymouth County, Massachusetts",264977,2014,0.760065968
0500000US25025,"Suffolk County, Massachusetts",411727,32824,7.97227289
0500000US25027,"Worcester County, Massachusetts",418130,7959,1.903474996
0500000US26001,"Alcona County, Michigan",5118,3,0.058616647
0500000US26003,"Alger County, Michigan",4076,7,0.171736997
0500000US26005,"Allegan County, Michigan",58116,36,0.061945075
0500000US26007,"Alpena County, Michigan",14452,28,0.19374481
0500000US26009,"Antrim County, Michigan",11624,12,0.103234687
0500000US26011,"Arenac County, Michigan",7435,0,0
0500000US26013,"Baraga County, Michigan",3764,5,0.132837407
0500000US26015,"Barry County, Michigan",30076,163,0.541960367
0500000US26017,"Bay County, Michigan",52965,228,0.430472954
0500000US26019,"Benzie County, Michigan",8865,5,0.056401579
0500000US26021,"Berrien County, Michigan",78708,526,0.668292931
0500000US26023,"Branch County, Michigan",21032,36,0.171167744
0500000US26025,"Calhoun County, Michigan",68433,309,0.451536539
0500000US26027,"Cass County, Michigan",25687,53,0.20633005
0500000US26029,"Charlevoix County, Michigan",13214,25,0.18919328
0500000US26031,"Cheboygan County, Michigan",12705,9,0.070838253
0500000US26033,"Chippewa County, Michigan",17131,94,0.54871286
0500000US26035,"Clare County, Michigan",15409,4,0.025958855
0500000US26037,"Clinton County, Michigan",39685,509,1.282600479
0500000US26039,"Crawford County, Michigan",6827,6,0.087886334
0500000US26041,"Delta County, Michigan",18102,34,0.18782455
0500000US26043,"Dickinson County, Michigan",12680,31,0.244479495
0500000US26045,"Eaton County, Michigan",55853,216,0.386729451
0500000US26047,"Emmet County, Michigan",16745,43,0.256793073
0500000US26049,"Genesee County, Michigan",211180,1041,0.492944408
0500000US26051,"Gladwin County, Michigan",12535,0,0
0500000US26053,"Gogebic County, Michigan",7042,5,0.071002556
0500000US26055,"Grand Traverse County, Michigan",46705,73,0.156300182
0500000US26057,"Gratiot County, Michigan",18988,48,0.252791237
0500000US26059,"Hillsdale County, Michigan",22916,32,0.139640426
0500000US26061,"Houghton County, Michigan",16575,346,2.087481146
0500000US26063,"Huron County, Michigan",15799,5,0.031647573
0500000US26065,"Ingham County, Michigan",149015,6124,4.109653391
0500000US26067,"Ionia County, Michigan",30034,74,0.246387428
0500000US26069,"Iosco County, Michigan",12651,18,0.142281243
0500000US26071,"Iron County, Michigan",5609,1,0.01782849
0500000US26073,"Isabella County, Michigan",36351,441,1.213171577
0500000US26075,"Jackson County, Michigan",77664,396,0.509888752
0500000US26077,"Kalamazoo County, Michigan",134207,1345,1.002183195
0500000US26079,"Kalkaska County, Michigan",8642,37,0.428141634
0500000US26081,"Kent County, Michigan",328803,2957,0.899322695
0500000US26083,"Keweenaw County, Michigan",1022,0,0
0500000US26085,"Lake County, Michigan",5799,6,0.103466115
0500000US26087,"Lapeer County, Michigan",43204,70,0.162022035
0500000US26089,"Leelanau County, Michigan",10925,37,0.338672769
0500000US26091,"Lenawee County, Michigan",48682,54,0.110923955
0500000US26093,"Livingston County, Michigan",94570,504,0.532938564
0500000US26095,"Luce County, Michigan",2582,2,0.077459334
0500000US26097,"Mackinac County, Michigan",5286,34,0.643208475
0500000US26099,"Macomb County, Michigan",446564,3070,0.687471449
0500000US26101,"Manistee County, Michigan",11762,0,0
0500000US26103,"Marquette County, Michigan",33076,295,0.891885355
0500000US26105,"Mason County, Michigan",14621,64,0.437726558
0500000US26107,"Mecosta County, Michigan",21441,95,0.443076349
0500000US26109,"Menominee County, Michigan",11374,5,0.043959909
0500000US26111,"Midland County, Michigan",42343,530,1.251682687
0500000US26113,"Missaukee County, Michigan",7380,19,0.257452575
0500000US26115,"Monroe County, Michigan",75847,179,0.236001424
0500000US26117,"Montcalm County, Michigan",30820,23,0.074626866
0500000US26119,"Montmorency County, Michigan",4592,0,0
0500000US26121,"Muskegon County, Michigan",87136,188,0.215754682
0500000US26123,"Newaygo County, Michigan",24081,20,0.083053029
0500000US26125,"Oakland County, Michigan",640291,17021,2.658322544
0500000US26127,"Oceana County, Michigan",13035,13,0.099731492
0500000US26129,"Ogemaw County, Michigan",10370,0,0
0500000US26131,"Ontonagon County, Michigan",2865,0,0
0500000US26133,"Osceola County, Michigan",11486,0,0
0500000US26135,"Oscoda County, Michigan",4049,0,0
0500000US26137,"Otsego County, Michigan",12337,3,0.024317095
0500000US26139,"Ottawa County, Michigan",144958,1197,0.825756426
0500000US26141,"Presque Isle County, Michigan",6385,2,0.031323414
0500000US26143,"Roscommon County, Michigan",11968,4,0.03342246
0500000US26145,"Saginaw County, Michigan",98693,351,0.355648324
0500000US26147,"St. Clair County, Michigan",80081,117,0.146102072
0500000US26149,"St. Joseph County, Michigan",30483,50,0.16402585
0500000US26151,"Sanilac County, Michigan",20786,40,0.192437217
0500000US26153,"Schoolcraft County, Michigan",4118,15,0.364254492
0500000US26155,"Shiawassee County, Michigan",34564,64,0.185163754
0500000US26157,"Tuscola County, Michigan",26313,49,0.186219739
0500000US26159,"Van Buren County, Michigan",37864,44,0.116205367
0500000US26161,"Washtenaw County, Michigan",185077,13636,7.367744236
0500000US26163,"Wayne County, Michigan",911120,7110,0.78035824
0500000US26165,"Wexford County, Michigan",16657,11,0.066038302
0500000US27001,"Aitkin County, Minnesota",7787,17,0.218312572
0500000US27003,"Anoka County, Minnesota",174994,1536,0.87774438
0500000US27005,"Becker County, Minnesota",17083,83,0.485863139
0500000US27007,"Beltrami County, Minnesota",23266,77,0.330955042
0500000US27009,"Benton County, Minnesota",19999,9,0.04500225
0500000US27011,"Big Stone County, Minnesota",2508,0,0
0500000US27013,"Blue Earth County, Minnesota",33339,55,0.164971955
0500000US27015,"Brown County, Minnesota",12553,2,0.015932446
0500000US27017,"Carlton County, Minnesota",16999,23,0.135302077
0500000US27019,"Carver County, Minnesota",51331,427,0.831855993
0500000US27021,"Cass County, Minnesota",14301,13,0.090902734
0500000US27023,"Chippewa County, Minnesota",6041,22,0.364178116
0500000US27025,"Chisago County, Minnesota",26535,162,0.610514415
0500000US27027,"Clay County, Minnesota",32112,152,0.473343298
0500000US27029,"Clearwater County, Minnesota",4307,6,0.139308103
0500000US27031,"Cook County, Minnesota",2715,6,0.220994475
0500000US27033,"Cottonwood County, Minnesota",5649,0,0
0500000US27035,"Crow Wing County, Minnesota",32256,42,0.130208333
0500000US27037,"Dakota County, Minnesota",213583,1990,0.931722094
0500000US27039,"Dodge County, Minnesota",10276,111,1.080186843
0500000US27041,"Douglas County, Minnesota",18745,3,0.016004268
0500000US27043,"Faribault County, Minnesota",6881,3,0.043598314
0500000US27045,"Fillmore County, Minnesota",10407,11,0.105698088
0500000US27047,"Freeborn County, Minnesota",15308,98,0.640188137
0500000US27049,"Goodhue County, Minnesota",23271,18,0.077349491
0500000US27051,"Grant County, Minnesota",2934,0,0
0500000US27053,"Hennepin County, Minnesota",629795,13165,2.090362737
0500000US27055,"Houston County, Minnesota",9280,57,0.614224138
0500000US27057,"Hubbard County, Minnesota",10392,6,0.057736721
0500000US27059,"Isanti County, Minnesota",19457,34,0.174744308
0500000US27061,"Itasca County, Minnesota",22278,10,0.044887333
0500000US27063,"Jackson County, Minnesota",4865,59,1.21274409
0500000US27065,"Kanabec County, Minnesota",7953,0,0
0500000US27067,"Kandiyohi County, Minnesota",21276,55,0.258507238
0500000US27069,"Kittson County, Minnesota",2142,10,0.466853408
0500000US27071,"Koochiching County, Minnesota",6277,13,0.207105305
0500000US27073,"Lac qui Parle County, Minnesota",3351,9,0.268576544
0500000US27075,"Lake County, Minnesota",5136,0,0
0500000US27077,"Lake of the Woods County, Minnesota",1762,0,0
0500000US27079,"Le Sueur County, Minnesota",14089,12,0.08517283
0500000US27081,"Lincoln County, Minnesota",2817,8,0.28399006
0500000US27083,"Lyon County, Minnesota",12928,77,0.595606436
0500000US27085,"McLeod County, Minnesota",17877,35,0.19578229
0500000US27087,"Mahnomen County, Minnesota",2713,5,0.184297825
0500000US27089,"Marshall County, Minnesota",4637,7,0.150959672
0500000US27091,"Martin County, Minnesota",9900,40,0.404040404
0500000US27093,"Meeker County, Minnesota",11305,18,0.159221583
0500000US27095,"Mille Lacs County, Minnesota",12864,0,0
0500000US27097,"Morrison County, Minnesota",16385,6,0.036618859
0500000US27099,"Mower County, Minnesota",19749,301,1.524127804
0500000US27101,"Murray County, Minnesota",4147,9,0.217024355
0500000US27103,"Nicollet County, Minnesota",16936,104,0.614076523
0500000US27105,"Nobles County, Minnesota",10478,124,1.183431953
0500000US27107,"Norman County, Minnesota",3200,0,0
0500000US27109,"Olmsted County, Minnesota",79161,1814,2.291532447
0500000US27111,"Otter Tail County, Minnesota",28869,9,0.031175309
0500000US27113,"Pennington County, Minnesota",7128,2,0.028058361
0500000US27115,"Pine County, Minnesota",13622,15,0.110115989
0500000US27117,"Pipestone County, Minnesota",4707,0,0
0500000US27119,"Polk County, Minnesota",15483,189,1.220693664
0500000US27121,"Pope County, Minnesota",5461,0,0
0500000US27123,"Ramsey County, Minnesota",278992,5541,1.986078454
0500000US27125,"Red Lake County, Minnesota",1974,0,0
0500000US27127,"Redwood County, Minnesota",7555,14,0.185307743
0500000US27129,"Renville County, Minnesota",7196,0,0
0500000US27131,"Rice County, Minnesota",32420,499,1.53917335
0500000US27133,"Rock County, Minnesota",4801,2,0.041657988
0500000US27135,"Roseau County, Minnesota",7451,2,0.026842035
0500000US27137,"St. Louis County, Minnesota",99641,350,0.351261027
0500000US27139,"Scott County, Minnesota",72910,528,0.724180497
0500000US27141,"Sherburne County, Minnesota",46214,109,0.235859263
0500000US27143,"Sibley County, Minnesota",7311,22,0.300916427
0500000US27145,"Stearns County, Minnesota",78748,327,0.415248641
0500000US27147,"Steele County, Minnesota",18483,28,0.151490559
0500000US27149,"Stevens County, Minnesota",4881,134,2.74533907
0500000US27151,"Swift County, Minnesota",4673,0,0
0500000US27153,"Todd County, Minnesota",11903,32,0.268839788
0500000US27155,"Traverse County, Minnesota",1667,0,0
0500000US27157,"Wabasha County, Minnesota",10688,7,0.065494012
0500000US27159,"Wadena County, Minnesota",6915,8,0.115690528
0500000US27161,"Waseca County, Minnesota",9735,1,0.010272214
0500000US27163,"Washington County, Minnesota",129312,1833,1.417501856
0500000US27165,"Watonwan County, Minnesota",5461,9,0.164804981
0500000US27167,"Wilkin County, Minnesota",3046,1,0.032829941
0500000US27169,"Winona County, Minnesota",25599,172,0.671901246
0500000US27171,"Wright County, Minnesota",66499,269,0.404517361
0500000US27173,"Yellow Medicine County, Minnesota",4830,2,0.041407867
0500000US28001,"Adams County, Mississippi",15134,17,0.112329853
0500000US28003,"Alcorn County, Mississippi",18872,36,0.190758796
0500000US28005,"Amite County, Mississippi",6399,15,0.234411627
0500000US28007,"Attala County, Mississippi",9719,7,0.072023871
0500000US28009,"Benton County, Mississippi",4186,0,0
0500000US28011,"Bolivar County, Mississippi",16836,90,0.534568781
0500000US28013,"Calhoun County, Mississippi",7582,0,0
0500000US28015,"Carroll County, Mississippi",4988,0,0
0500000US28017,"Chickasaw County, Mississippi",8902,0,0
0500000US28019,"Choctaw County, Mississippi",4119,0,0
0500000US28021,"Claiborne County, Mississippi",4827,0,0
0500000US28023,"Clarke County, Mississippi",8397,0,0
0500000US28025,"Clay County, Mississippi",10496,0,0
0500000US28027,"Coahoma County, Mississippi",12512,0,0
0500000US28029,"Copiah County, Mississippi",14900,5,0.033557047
0500000US28031,"Covington County, Mississippi",9725,0,0
0500000US28033,"DeSoto County, Mississippi",92683,533,0.575078493
0500000US28035,"Forrest County, Mississippi",39502,115,0.2911245
0500000US28037,"Franklin County, Mississippi",4037,0,0
0500000US28039,"George County, Mississippi",11883,0,0
0500000US28041,"Greene County, Mississippi",5489,0,0
0500000US28043,"Grenada County, Mississippi",11041,0,0
0500000US28045,"Hancock County, Mississippi",23987,0,0
0500000US28047,"Harrison County, Mississippi",104144,537,0.515632202
0500000US28049,"Hinds County, Mississippi",127435,529,0.415113587
0500000US28051,"Holmes County, Mississippi",9254,0,0
0500000US28053,"Humphreys County, Mississippi",4378,7,0.159890361
0500000US28055,"Issaquena County, Mississippi",520,0,0
0500000US28057,"Itawamba County, Mississippi",11627,0,0
0500000US28059,"Jackson County, Mississippi",72095,134,0.185865871
0500000US28061,"Jasper County, Mississippi",8470,0,0
0500000US28063,"Jefferson County, Mississippi",3691,0,0
0500000US28065,"Jefferson Davis County, Mississippi",5918,14,0.236566408
0500000US28067,"Jones County, Mississippi",34968,17,0.048615877
0500000US28069,"Kemper County, Mississippi",4884,0,0
0500000US28071,"Lafayette County, Mississippi",27768,229,0.824690291
0500000US28073,"Lamar County, Mississippi",32388,139,0.429171298
0500000US28075,"Lauderdale County, Mississippi",39167,127,0.32425256
0500000US28077,"Lawrence County, Mississippi",6463,0,0
0500000US28079,"Leake County, Mississippi",11046,0,0
0500000US28081,"Lee County, Mississippi",44501,74,0.166288398
0500000US28083,"Leflore County, Mississippi",15599,45,0.288480031
0500000US28085,"Lincoln County, Mississippi",18042,77,0.426781953
0500000US28087,"Lowndes County, Mississippi",31009,162,0.522428972
0500000US28089,"Madison County, Mississippi",54589,570,1.044166407
0500000US28091,"Marion County, Mississippi",12888,0,0
0500000US28093,"Marshall County, Mississippi",18040,0,0
0500000US28095,"Monroe County, Mississippi",18671,0,0
0500000US28097,"Montgomery County, Mississippi",5382,29,0.538833148
0500000US28099,"Neshoba County, Mississippi",15344,24,0.15641293
0500000US28101,"Newton County, Mississippi",11318,30,0.265064499
0500000US28103,"Noxubee County, Mississippi",5707,0,0
0500000US28105,"Oktibbeha County, Mississippi",24775,906,3.65691221
0500000US28107,"Panola County, Mississippi",17708,5,0.028235826
0500000US28109,"Pearl River County, Mississippi",27908,14,0.050164827
0500000US28111,"Perry County, Mississippi",6159,0,0
0500000US28113,"Pike County, Mississippi",20791,36,0.173151845
0500000US28115,"Pontotoc County, Mississippi",16326,0,0
0500000US28117,"Prentiss County, Mississippi",13109,0,0
0500000US28119,"Quitman County, Mississippi",3825,6,0.156862745
0500000US28121,"Rankin County, Mississippi",79048,288,0.364335594
0500000US28123,"Scott County, Mississippi",14280,0,0
0500000US28125,"Sharkey County, Mississippi",2368,0,0
0500000US28127,"Simpson County, Mississippi",13891,0,0
0500000US28129,"Smith County, Mississippi",8185,0,0
0500000US28131,"Stone County, Mississippi",9077,0,0
0500000US28133,"Sunflower County, Mississippi",12301,7,0.056905943
0500000US28135,"Tallahatchie County, Mississippi",6307,47,0.745203742
0500000US28137,"Tate County, Mississippi",14728,32,0.217273221
0500000US28139,"Tippah County, Mississippi",11377,10,0.087896634
0500000US28141,"Tishomingo County, Mississippi",9897,0,0
0500000US28143,"Tunica County, Mississippi",5329,0,0
0500000US28145,"Union County, Mississippi",14495,57,0.393239048
0500000US28147,"Walthall County, Mississippi",7263,0,0
0500000US28149,"Warren County, Mississippi",24311,38,0.156307844
0500000US28151,"Washington County, Mississippi",24556,78,0.31764131
0500000US28153,"Wayne County, Mississippi",10299,0,0
0500000US28155,"Webster County, Mississippi",5015,19,0.37886341
0500000US28157,"Wilkinson County, Mississippi",4005,7,0.174781523
0500000US28159,"Winston County, Mississippi",9378,0,0
0500000US28161,"Yalobusha County, Mississippi",6385,0,0
0500000US28163,"Yazoo County, Mississippi",11927,0,0
0500000US29001,"Adair County, Missouri",13048,321,2.460147149
0500000US29003,"Andrew County, Missouri",8763,32,0.365171745
0500000US29005,"Atchison County, Missouri",2632,0,0
0500000US29007,"Audrain County, Missouri",13819,10,0.072364136
0500000US29009,"Barry County, Missouri",17799,0,0
0500000US29011,"Barton County, Missouri",5979,0,0
0500000US29013,"Bates County, Missouri",8303,0,0
0500000US29015,"Benton County, Missouri",9599,0,0
0500000US29017,"Bollinger County, Missouri",6157,0,0
0500000US29019,"Boone County, Missouri",91316,3089,3.382758772
0500000US29021,"Buchanan County, Missouri",43829,200,0.456318876
0500000US29023,"Butler County, Missouri",21791,59,0.270753981
0500000US29025,"Caldwell County, Missouri",4456,0,0
0500000US29027,"Callaway County, Missouri",22003,101,0.459028314
0500000US29029,"Camden County, Missouri",23044,12,0.052074293
0500000US29031,"Cape Girardeau County, Missouri",40515,566,1.397013452
0500000US29033,"Carroll County, Missouri",4447,0,0
0500000US29035,"Carter County, Missouri",3115,0,0
0500000US29037,"Cass County, Missouri",52979,111,0.209516978
0500000US29039,"Cedar County, Missouri",7002,0,0
0500000US29041,"Chariton County, Missouri",3761,0,0
